mechanism,variable,replicate,a_boot,b_boot,ab_boot
增量关税优惠幅度,tariff_relief,297,0.2196358535611841,0.06686501175281413,0.014685953929707937
增量关税优惠幅度,tariff_relief,298,0.21513734063537004,0.05725738096472639,0.012318200672497495
增量关税优惠幅度,tariff_relief,299,0.21863971360958673,0.04110660834344793,0.008987537075672904
增量关税优惠幅度,tariff_relief,300,0.21726143961488179,0.06359171091536676,0.013816026661045975
增量关税优惠幅度,tariff_relief,301,0.22084824138053616,0.0707835136041189,0.015632414498204916
增量关税优惠幅度,tariff_relief,302,0.21663328746751798,0.05498302178517222,0.011911152764220017
增量关税优惠幅度,tariff_relief,303,0.21598154165802802,0.05455477505908868,0.01178282442206891
增量关税优惠幅度,tariff_relief,304,0.2181782919645526,0.0644393259538704,0.01405926207196251
增量关税优惠幅度,tariff_relief,305,0.21928620716443986,0.05909833128963158,0.012959448918250849
增量关税优惠幅度,tariff_relief,306,0.2183787527799783,0.05803729314204201,0.012674111691085121
增量关税优惠幅度,tariff_relief,307,0.2214287693829083,0.0718108036691855,0.015900977884865383
增量关税优惠幅度,tariff_relief,308,0.22112396465511455,0.05754619090375399,0.012724841883438172
增量关税优惠幅度,tariff_relief,309,0.21991591293122068,0.08042351811759049,0.01768641140797048
增量关税优惠幅度,tariff_relief,310,0.21487224320636916,0.05180978673322899,0.011132485095412498
增量关税优惠幅度,tariff_relief,311,0.22064236437022816,0.04205214516329375,0.009278484735669189
增量关税优惠幅度,tariff_relief,312,0.22111466241082603,0.05984199538665742,0.013231942607910965
增量关税优惠幅度,tariff_relief,313,0.22116791123666435,0.07870038234117134,0.01740599917592373
增量关税优惠幅度,tariff_relief,314,0.21798557445267802,0.06114538119449265,0.013328811044809456
增量关税优惠幅度,tariff_relief,315,0.21665652037823574,0.0867181036945148,0.018788042600252606
增量关税优惠幅度,tariff_relief,316,0.21743279151951544,0.06590588035478387,0.01433009954309185
增量关税优惠幅度,tariff_relief,317,0.22007101561489592,0.07868061276269954,0.01731532235988963
增量关税优惠幅度,tariff_relief,318,0.2222705069490459,0.06338170629029469,0.014087883988439331
增量关税优惠幅度,tariff_relief,319,0.21505855961874942,0.0675449690371761,0.01452612375062812
增量关税优惠幅度,tariff_relief,320,0.22139576577801298,0.06474934720553216,0.014335231308195237
增量关税优惠幅度,tariff_relief,321,0.21618288253507686,0.06332994976790934,0.013690851091628264
增量关税优惠幅度,tariff_relief,322,0.2175808178803905,0.06451834167094259,0.014037953549050167
增量关税优惠幅度,tariff_relief,323,0.2170164164013258,0.07239693640649589,0.015711323697372416
增量关税优惠幅度,tariff_relief,324,0.21878653603120446,0.08578054091667847,0.018767627406043083
增量关税优惠幅度,tariff_relief,325,0.21772357061045297,0.04492424561177798,0.009781067161577275
增量关税优惠幅度,tariff_relief,326,0.22062256291345914,0.07288840619706352,0.016080826981873412
增量关税优惠幅度,tariff_relief,327,0.22239838701134038,0.06410631894043808,0.014257141929587968
增量关税优惠幅度,tariff_relief,328,0.2204291208573658,0.07332104160735825,0.01616209274185632
增量关税优惠幅度,tariff_relief,329,0.22296383921453924,0.058082112267772004,0.012950210740912335
增量关税优惠幅度,tariff_relief,330,0.2164082566572636,0.0528293824666181,0.011432714559880632
增量关税优惠幅度,tariff_relief,331,0.2236758351944885,0.05034109675249826,0.0112600868607216
增量关税优惠幅度,tariff_relief,332,0.21884591490244046,0.06899671027832684,0.015099648186119054
增量关税优惠幅度,tariff_relief,333,0.22070793826485538,0.055958021255023443,0.012350379500577179
增量关税优惠幅度,tariff_relief,334,0.21881711554076208,0.057888117309654444,0.012666910853783846
增量关税优惠幅度,tariff_relief,335,0.21619417912169,0.06351778855773307,0.013732176156864177
增量关税优惠幅度,tariff_relief,336,0.21765836211477996,0.054292488361346744,0.011817214091866486
增量关税优惠幅度,tariff_relief,337,0.21764491586959542,0.06311283707894921,0.013736188116339384
增量关税优惠幅度,tariff_relief,338,0.21599489817679088,0.09083433532066208,0.019619753008542885
增量关税优惠幅度,tariff_relief,339,0.21899135000700878,0.05784253914235164,0.012667015734616835
增量关税优惠幅度,tariff_relief,340,0.219965968440142,0.043585868253276136,0.009587407720636326
增量关税优惠幅度,tariff_relief,341,0.22038075553334324,0.05696161303187671,0.01255324331636292
增量关税优惠幅度,tariff_relief,342,0.2196346834625339,0.0746472901852961,0.016395133951183423
增量关税优惠幅度,tariff_relief,343,0.2187896558627732,0.03198805833532066,0.006998656274903122
增量关税优惠幅度,tariff_relief,344,0.2152735210277073,0.0709105111586578,0.015265155414998795
增量关税优惠幅度,tariff_relief,345,0.21653963333035556,0.08130150240172404,0.017604997519276345
增量关税优惠幅度,tariff_relief,346,0.2193759173869767,0.0640939509929401,0.014060669298032161
增量关税优惠幅度,tariff_relief,347,0.21929481556332497,0.0554759054792097,0.01216557846027174
增量关税优惠幅度,tariff_relief,348,0.21775815161437137,0.07511911908514349,0.016357800522880692
增量关税优惠幅度,tariff_relief,349,0.21949066118440502,0.07516082604949986,0.016497099404770777
增量关税优惠幅度,tariff_relief,350,0.21827760468589197,0.06639748779437159,0.014493084592916178
增量关税优惠幅度,tariff_relief,351,0.21628767294500476,0.06495773891825826,0.01404955819039925
增量关税优惠幅度,tariff_relief,352,0.2204133492717785,0.04749894073237638,0.01046940061368478
增量关税优惠幅度,tariff_relief,353,0.22021847657301738,0.07987340004380822,0.017589598476354624
增量关税优惠幅度,tariff_relief,354,0.21774306683343045,0.0733041214833336,0.015961464223311413
增量关税优惠幅度,tariff_relief,355,0.21705260458972608,0.057384764480405054,0.012455512594239916
增量关税优惠幅度,tariff_relief,356,0.2170040749869032,0.07379702653920728,0.01601425548092462
增量关税优惠幅度,tariff_relief,357,0.2193381883781424,0.06378658610288367,0.013990834238632897
增量关税优惠幅度,tariff_relief,358,0.21931632352323605,0.06344939491217594,0.013915488021912345
增量关税优惠幅度,tariff_relief,359,0.21726981779846188,0.0899183899265101,0.0195365521960639
增量关税优惠幅度,tariff_relief,360,0.21767031373387832,0.0757293436765435,0.016484029996933918
增量关税优惠幅度,tariff_relief,361,0.21579498015824045,0.050544552027531046,0.010907260601888215
增量关税优惠幅度,tariff_relief,362,0.22339840167025518,0.07602823388170915,0.016984585930986167
增量关税优惠幅度,tariff_relief,363,0.2176460189644476,0.07014849563349186,0.01526754081097444
增量关税优惠幅度,tariff_relief,364,0.22146844481610567,0.06831379099595417,0.015129349051366451
增量关税优惠幅度,tariff_relief,365,0.21909270097961456,0.06893377936235616,0.015102887909231423
增量关税优惠幅度,tariff_relief,366,0.21844652309484647,0.07043289254528395,0.015385820488030211
增量关税优惠幅度,tariff_relief,367,0.22033642419859517,0.05957542119822232,0.013126635276941492
增量关税优惠幅度,tariff_relief,368,0.21619658818014068,0.07171418422658214,0.01550436195390912
增量关税优惠幅度,tariff_relief,369,0.21636246118402902,0.05971972142462342,0.01292110590865611
增量关税优惠幅度,tariff_relief,370,0.21891277336428341,0.07034350536461141,0.015399091847532432
增量关税优惠幅度,tariff_relief,371,0.21640554116236882,0.0577072998192094,0.012488179446395077
增量关税优惠幅度,tariff_relief,372,0.2146270518125989,0.09128680125816534,0.01959261702344267
增量关税优惠幅度,tariff_relief,373,0.21782444610890248,0.05270354979013066,0.011480121541008173
增量关税优惠幅度,tariff_relief,374,0.2217664686597492,0.05395762472853557,0.01196599189331529
增量关税优惠幅度,tariff_relief,375,0.22117538840583745,0.06907637140147493,0.0152779932743871
增量关税优惠幅度,tariff_relief,376,0.22262822167846003,0.08914803367128993,0.019846868202370752
增量关税优惠幅度,tariff_relief,377,0.21675995868264777,0.08342645996562956,0.01808351601518943
增量关税优惠幅度,tariff_relief,378,0.22026551078948417,0.058129575260940265,0.01280394058682677
增量关税优惠幅度,tariff_relief,379,0.21704800922599923,0.07984924811953517,0.017331120342537972
增量关税优惠幅度,tariff_relief,380,0.21720145199958632,0.1010691421270257,0.021952364422342538
增量关税优惠幅度,tariff_relief,381,0.21898222333325634,0.07237249597340258,0.015848290076432837
增量关税优惠幅度,tariff_relief,382,0.21613732872025646,0.06624446606374065,0.014317901937516586
增量关税优惠幅度,tariff_relief,383,0.21998232980582058,0.09598638862907398,0.021115309400270618
增量关税优惠幅度,tariff_relief,384,0.21787625964142382,0.058657562750023054,0.012780090371657133
增量关税优惠幅度,tariff_relief,385,0.22316453879620196,0.06826012347063172,0.015233238972495329
增量关税优惠幅度,tariff_relief,386,0.21922812525455573,0.0619867811819353,0.01358924582908005
增量关税优惠幅度,tariff_relief,387,0.22115339799375586,0.09348465773778616,0.02067444971899467
增量关税优惠幅度,tariff_relief,388,0.21475321902359085,0.060951444700807204,0.013089518953636735
增量关税优惠幅度,tariff_relief,389,0.21796494803783467,0.08264049244684829,0.018012730641998355
增量关税优惠幅度,tariff_relief,390,0.21923533108119012,0.054028961691142005,0.011845057304330454
增量关税优惠幅度,tariff_relief,391,0.2206279673533448,0.07982844012812775,0.01761238648245701
增量关税优惠幅度,tariff_relief,392,0.21483596139197614,0.072658927204301,0.015609750479645615
增量关税优惠幅度,tariff_relief,393,0.2174559973494804,0.03402562326500426,0.007399075842529185
增量关税优惠幅度,tariff_relief,394,0.21911199930058978,0.062545379345362,0.01370444311537608
增量关税优惠幅度,tariff_relief,395,0.22215438336481919,0.09540813521305767,0.02119533544624412
增量关税优惠幅度,tariff_relief,396,0.21855945393414644,0.041503749303775324,0.009071036784052845
增量关税优惠幅度,tariff_relief,397,0.21808672913939614,0.07290276969233464,0.015899126587403962
增量关税优惠幅度,tariff_relief,398,0.22056312624462465,0.08315040718410684,0.0183399137570401
增量关税优惠幅度,tariff_relief,399,0.2172954856494877,0.06358283379350824,0.01381626274813103
增量关税优惠幅度,tariff_relief,400,0.21829121787898204,0.08379883375242357,0.018292549476654887
增量关税优惠幅度,tariff_relief,401,0.21530268024141272,0.0888766920935146,0.01913539001872447
增量关税优惠幅度,tariff_relief,402,0.21759052880768862,0.06013961803108064,0.013085811289675241
增量关税优惠幅度,tariff_relief,403,0.2224471424312872,0.07446957130287152,0.016565543334406758
增量关税优惠幅度,tariff_relief,404,0.22061022580083353,0.09038712695103188,0.01994032448615575
增量关税优惠幅度,tariff_relief,405,0.21755490007791756,0.06820025710170526,0.014837300119049775
增量关税优惠幅度,tariff_relief,406,0.21770990649816865,0.0580786812074668,0.012644304255214543
增量关税优惠幅度,tariff_relief,407,0.21698850239758227,0.06213201188679335,0.013481932210264069
增量关税优惠幅度,tariff_relief,408,0.22107308034128134,0.05243518994278888,0.011592008958932514
增量关税优惠幅度,tariff_relief,409,0.21606688815318306,0.07472273714035653,0.016145109288205114
增量关税优惠幅度,tariff_relief,410,0.2172677254829866,0.049042428631026896,0.010655336920824914
增量关税优惠幅度,tariff_relief,411,0.21551377989205273,0.062207708767339824,0.013406618454873393
增量关税优惠幅度,tariff_relief,412,0.2187725441601108,0.06696442212831707,0.014649976997223549
增量关税优惠幅度,tariff_relief,413,0.21977905337283904,0.08197647169916845,0.018016711348888572
增量关税优惠幅度,tariff_relief,414,0.22069616619815832,0.06441923618094839,0.014217078454548998
增量关税优惠幅度,tariff_relief,415,0.2170059548792892,0.06726439519325617,0.014596774308290424
增量关税优惠幅度,tariff_relief,416,0.21634764123056727,0.06716841293675371,0.014531727704067385
增量关税优惠幅度,tariff_relief,417,0.22053343307805823,0.08171853936699697,0.018021670032728292
增量关税优惠幅度,tariff_relief,418,0.2218036428878696,0.06962827432301989,0.015443804892841724
增量关税优惠幅度,tariff_relief,419,0.21604800531016377,0.07557117051111105,0.01632700064787981
增量关税优惠幅度,tariff_relief,420,0.21866763755773902,0.05375940963894342,0.011755443102246502
增量关税优惠幅度,tariff_relief,421,0.2168947479533566,0.0910517900760795,0.019748655059253196
增量关税优惠幅度,tariff_relief,422,0.21636960962699012,0.05791262688440382,0.012530532471451987
增量关税优惠幅度,tariff_relief,423,0.2189158232817062,0.07421258265577707,0.016246308629951106
增量关税优惠幅度,tariff_relief,424,0.21807532288890738,0.08642868545222497,0.01884796348685777
增量关税优惠幅度,tariff_relief,425,0.2170102654685961,0.06763033827615926,0.014676477663040276
增量关税优惠幅度,tariff_relief,426,0.22014492189835247,0.10327110811419456,0.022734610030155675
增量关税优惠幅度,tariff_relief,427,0.21620923447049786,0.0558560578145429,0.01207659550062219
增量关税优惠幅度,tariff_relief,428,0.2223795824097027,0.08119330749931254,0.018055733816159707
增量关税优惠幅度,tariff_relief,429,0.21994892378967607,0.08502016892718323,0.01870009465595041
增量关税优惠幅度,tariff_relief,430,0.2183604535812232,0.055613039909898195,0.012143688619756038
增量关税优惠幅度,tariff_relief,431,0.21929433586834085,0.0569568926359182,0.012490323943718075
增量关税优惠幅度,tariff_relief,432,0.21838398418196908,0.07878526557857272,0.017205440191883258
增量关税优惠幅度,tariff_relief,433,0.21910748824306495,0.08416320229675861,0.018440787857735733
增量关税优惠幅度,tariff_relief,434,0.21635384060006735,0.07670639282755243,0.01659572268681843
增量关税优惠幅度,tariff_relief,435,0.21682159481526447,0.08036569959485455,0.017425019154600818
增量关税优惠幅度,tariff_relief,436,0.21683062728003974,0.05971420773905329,0.012947869121589527
