draw,beta,assignment
106,0.0029342486612507937,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2023;TH:2022;TW:2023;VN:2022
107,0.0070604446708178465,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2023;PK:0;SG:2022;TH:2022;TW:0;VN:2022
108,0.0017639747413892278,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:2023;MY:2022;NZ:2022;PH:2022;PK:0;SG:0;TH:2022;TW:2022;VN:2022
109,0.0013378669318573815,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:0;KH:2023;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
110,-0.004747117545142493,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:0;KR:0;LA:2022;LK:2023;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
111,-0.003175446535778048,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2023;MN:2022;MY:2022;NZ:2023;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
112,-0.002124852885672416,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:2023;SG:0;TH:2022;TW:2022;VN:2022
113,-0.0036029309456455916,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:0;KR:2022;LA:2023;LK:2022;MM:2023;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
114,-0.0012108487378195791,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:2023;SG:0;TH:2022;TW:2023;VN:2022
115,-0.0009903789524724276,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:2022;PK:2022;SG:0;TH:0;TW:2023;VN:2022
116,-0.004168241356088798,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2023;PK:2022;SG:2023;TH:2022;TW:2022;VN:2022
117,0.004370449685871222,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2023;SG:0;TH:2022;TW:0;VN:2023
118,-0.0013288223744207833,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2023;TH:2022;TW:2023;VN:2022
119,-0.0007058488841655972,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2023;SG:2022;TH:0;TW:2023;VN:2022
120,-0.0028264725046349987,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2023;MY:0;NZ:2022;PH:0;PK:2023;SG:2022;TH:2022;TW:2022;VN:0
121,0.003208598496546305,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:0;VN:2022
122,-0.0041090746878396575,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2022;LA:2023;LK:2022;MM:0;MN:2022;MY:0;NZ:2022;PH:2022;PK:0;SG:2022;TH:2023;TW:2022;VN:2022
123,-0.003305936071164185,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2022;KH:2022;KR:2023;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:0
124,-0.0038105779337608255,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2023;KH:2022;KR:0;LA:2022;LK:0;MM:2023;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
125,0.005036581371370335,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2023;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:0;SG:0;TH:2022;TW:0;VN:2022
126,-0.0018134905687434751,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2023;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
127,-0.0015165428204838636,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:0;JP:2023;KH:2023;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
128,-0.0016404317380746196,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:2023;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
129,0.0008162211495896193,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:0;KR:2022;LA:0;LK:2023;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:2023;VN:2022
130,0.0054653606381179585,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2023;PK:2023;SG:2022;TH:2022;TW:0;VN:2022
131,-0.0003914656598201622,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:0;LK:0;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
132,-0.0010433263257853432,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:0;LK:0;MM:2023;MN:0;MY:2023;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
133,0.004271488345517584,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:0;NZ:2023;PH:2022;PK:2023;SG:2022;TH:2022;TW:0;VN:2022
134,0.006557023890826672,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:2023;TW:0;VN:2023
135,-0.001545685013787628,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2023;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:0
136,-0.001412582889793647,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2023;MY:0;NZ:2022;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:2023
137,0.0006131217318186089,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:0;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2023
138,-0.0027366840025657983,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2023;MM:0;MN:2022;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
139,0.005330290657401374,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2023;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2023;TH:2022;TW:0;VN:2022
140,0.003841602131528607,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:0;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:2022;MY:0;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2023
141,-0.00020057612258587976,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2023;PH:2022;PK:2022;SG:2022;TH:0;TW:0;VN:2023
142,-0.005076284622818266,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:2022
143,-0.005831619168734273,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:2023;PK:2022;SG:2023;TH:2022;TW:2022;VN:0
144,-0.003103097494682845,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2023;SG:0;TH:0;TW:2022;VN:2022
145,0.0008830619864720558,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2023;TH:0;TW:0;VN:2022
146,-0.006347123974245579,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:2023;SG:2023;TH:2022;TW:2022;VN:2022
147,-0.0058746313610021925,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:0;PH:0;PK:2023;SG:2022;TH:2022;TW:2022;VN:2023
148,0.0007372391350943672,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2023;PH:2023;PK:2022;SG:2022;TH:0;TW:0;VN:2022
149,-0.003622116676903106,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:2022;PK:2023;SG:0;TH:0;TW:2022;VN:0
150,-0.00405095018142172,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2023;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2023;VN:0
151,-0.0062852532983014575,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2023;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2023;TH:2022;TW:2022;VN:0
152,0.0003523525708268657,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2022;LA:2023;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2023;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
153,-0.001016978166113385,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2023;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:0;TH:2022;TW:2023;VN:2022
154,0.002831668112592792,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:0;KR:2023;LA:2022;LK:2023;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:0;TW:0;VN:2022
155,-0.0039648622690641325,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:0;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2023;VN:2022
156,-0.007703068052348692,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:0;LK:2023;MM:2022;MN:2022;MY:0;NZ:2022;PH:2023;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
157,-0.006299398393432343,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:0;MN:2022;MY:2022;NZ:0;PH:2023;PK:2022;SG:2023;TH:2022;TW:2022;VN:2022
158,-0.003719057514630598,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2023;TW:2023;VN:2022
159,-0.004452502123092574,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:0;MY:2022;NZ:2023;PH:2022;PK:0;SG:2022;TH:2022;TW:2023;VN:2022
160,-0.006641922858103362,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:0;PH:2023;PK:0;SG:2023;TH:2022;TW:2022;VN:2022
161,0.0019195966782624358,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:2023;TW:0;VN:2023
162,-0.0033912055963942274,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:0;SG:2022;TH:2022;TW:2023;VN:0
163,-0.004328942822455332,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:2023;NZ:2023;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
164,-0.008621158539948682,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2023;MN:2022;MY:0;NZ:0;PH:2022;PK:0;SG:2023;TH:2022;TW:2022;VN:2022
165,-0.0069611239291766484,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:0;MY:2022;NZ:2023;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:2022
166,-0.00033412883758095874,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:0;SG:2022;TH:2022;TW:0;VN:2022
167,-0.003477370997824522,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:0;LA:2023;LK:0;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2023;VN:0
168,-0.002233206715600035,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2023;PK:2022;SG:0;TH:0;TW:2022;VN:2022
169,-0.005468422132092176,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2023;PH:0;PK:0;SG:2023;TH:2022;TW:2022;VN:2022
170,0.0009736202023912962,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:2023;PK:2022;SG:2023;TH:0;TW:0;VN:2022
171,-0.0033148662956538986,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2023;VN:2022
172,-0.004094677323476444,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:0;MN:2023;MY:0;NZ:2023;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
173,0.001606854644248473,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:2023;NZ:2022;PH:2023;PK:0;SG:2022;TH:2022;TW:0;VN:0
174,-0.002384475412398373,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2023;PH:0;PK:0;SG:0;TH:2022;TW:2023;VN:2022
175,0.002024864291633045,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2023;NZ:0;PH:2023;PK:2022;SG:0;TH:2022;TW:0;VN:0
176,0.0025981461709526873,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:2023;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:0
177,0.0020453237532349587,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:2023;MY:0;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:0
178,-0.0034414387940180946,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2023;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2022;SG:0;TH:0;TW:2022;VN:2023
179,0.001342353309787917,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2023;MM:2022;MN:2022;MY:0;NZ:2022;PH:2023;PK:2022;SG:2022;TH:0;TW:0;VN:0
180,-0.0057843705038844,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:2022;MM:0;MN:0;MY:2023;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
181,0.0015792820347160545,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:0;PK:2022;SG:2022;TH:2023;TW:0;VN:2022
182,-0.001688068491364139,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:0;PK:2022;SG:0;TH:2022;TW:2023;VN:2022
183,0.0011494283278725677,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:2023;PK:2022;SG:2022;TH:2022;TW:0;VN:0
184,0.0029737402487882685,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2023;LA:2022;LK:0;MM:2023;MN:0;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
185,-0.005407136810965204,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2022;KR:2023;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:0;PH:0;PK:0;SG:2023;TH:2022;TW:2022;VN:2022
186,-0.007231165847631099,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:0;LA:2023;LK:2022;MM:2022;MN:2022;MY:0;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
187,-0.004474416728139772,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:0
188,-0.003929422508350027,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:0;MM:2023;MN:2022;MY:2022;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
189,-0.005630891025043662,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:0;PH:2023;PK:0;SG:2022;TH:2022;TW:2022;VN:0
190,-0.0071845481844576885,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:0;LA:0;LK:2022;MM:2022;MN:2022;MY:0;NZ:2023;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
191,-0.0044529067112618805,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
192,-0.004079458580167491,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2023;TH:0;TW:2022;VN:2022
193,0.001666255049409315,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2023;TW:0;VN:2022
194,-0.006899288211011549,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:0;LK:2023;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
195,-0.006462754042436783,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2023;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
196,-0.003495672774457675,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:0
197,-0.005213074775913402,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:2022;LK:0;MM:0;MN:2022;MY:0;NZ:2022;PH:2022;PK:0;SG:2023;TH:2022;TW:2022;VN:2022
198,0.0027747890866091206,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2023;PH:0;PK:0;SG:2022;TH:2022;TW:0;VN:2022
199,0.0030315868002514113,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:2023;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:0;VN:2022
200,-0.002938038197354558,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
201,0.002036970082622945,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2023;LA:0;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
202,-0.0006957136949575872,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2022;KR:2023;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:0
203,-0.005943508548048247,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2022;JP:2023;KH:2023;KR:0;LA:2022;LK:0;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
204,-0.001806540877592768,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:0;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
205,-0.0010437013334552473,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2023;JP:0;KH:0;KR:2022;LA:2023;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
206,0.0001756908646443672,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2023;JP:0;KH:2022;KR:2022;LA:2022;LK:2023;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
207,-0.006740752279642209,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2023;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
208,0.0007225252604411558,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2023;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:0;VN:2022
209,-0.005026086598553708,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2023;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
210,-0.0038662893039686204,AU:0;BD:0;BN:0;HK:2022;ID:2022;IN:2023;JP:2022;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:0
